,ep,time,reward,cum_score,best_score,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,states
560,560,2.2800000000000016,-310.0,-283.6459523809525,873.8999999999996,-9.212293755603588,-2.339902905163614,0.0,6.039224024862536,-2.03998094699699,-26.92984164845413,"[-9.42693423 -2.27125587  0.          4.62208514  4.98127044  0.
 -9.32635229 -2.30288438  0.          5.19838676  5.02537542  0.
 -9.21229376 -2.33990291  0.          5.77464044  5.06890921  0.        ]"
561,561,5.0399999999999805,-246.9,-283.58045157456934,873.8999999999996,-2.2302275122430886,-3.3819732107930505,57.05744603577402,-1.3372354178046775,-1.9944225006642715,9.36244308972726,"[-2.18404947 -3.30758919 56.68813382  2.27717871  2.24308511  0.
 -2.20474507 -3.3431666  56.87190018  2.85380881  2.81886262  0.
 -2.23022751 -3.38197321 57.05744604  3.43043921  3.39461034  0.        ]"
562,562,4.439999999999993,-310.0,-283.62746144721245,873.8999999999996,2.323033242018167,10.023357735460435,0.0,-2.4838515963990777,4.314033276249308,-27.348020332770844,"[ 2.40539616  9.8583406   0.          3.99940252  2.29852226  0.
  2.36794171  9.93826388  0.          4.57581062  1.72503899  0.
  2.32303324 10.02335774  0.          5.15227087  1.15070258  0.        ]"
563,563,5.0399999999999805,-244.83333333333337,-283.55855535820024,873.8999999999996,-2.3128209232932257,-12.065040753314774,54.972166227013126,-1.3073478129664327,-9.792838964578499,7.697987658798141,"[ -2.26398661 -11.68032348  54.66816156   2.1239463    2.45973879
   0.          -2.28706091 -11.87062273  54.81960972   2.70037754
   3.03617191   0.          -2.31282092 -12.06504075  54.97216623
   3.27680707   3.61262731   0.        ]"
564,564,5.0399999999999805,-246.63333333333333,-283.4930851063831,873.8999999999996,-2.154034814038967,13.210749564745562,56.823653934065,-1.310820277471036,4.533091036374361,9.06990061676906,"[-2.10789986 13.02679109 56.46801005  2.46244439  2.33360042  0.
 -2.12877444 13.11980318 56.64435622  3.03884752  2.9103072   0.
 -2.15403481 13.21074956 56.82365393  3.61530704  3.48704507  0.        ]"
565,565,5.0399999999999805,-246.76666666666665,-283.4280825958703,873.8999999999996,-2.3826238389322687,-2.1551723897249344,56.93716690141725,-1.3546583236602026,-2.467783555308453,9.371067614187574,"[-2.33353962 -2.06102924 56.56846374  2.3649653   2.3868896   0.
 -2.35623728 -2.10658867 56.75163146  2.94327737  2.96325699  0.
 -2.38262384 -2.15517239 56.9371669   3.52152514  3.53963857  0.        ]"
566,566,5.0399999999999805,-244.03333333333333,-283.3584805653711,873.8999999999996,-2.486589067817387,-20.115369490351057,54.157133630742436,-1.317282529432394,-11.302082775829257,7.62698783017208,"[ -2.43595619 -19.66781385  53.85755459   2.28259719   2.54535698
   0.          -2.46031313 -19.89006678  54.00641211   2.8596567
   3.12198273   0.          -2.48658907 -20.11536949  54.15713363
   3.43669371   3.69867091   0.        ]"
567,567,5.0399999999999805,-246.23333333333335,-283.29300411522644,873.8999999999996,-2.2227472055739312,13.951584819010888,56.39836454954712,-1.3221313513214545,5.679505343529462,8.805485748055808,"[-2.17703829 13.72248823 56.05318287  2.49031539  2.2795976   0.
 -2.19748832 13.83787337 56.22433737  3.06720064  2.85531717  0.
 -2.22274721 13.95158482 56.39836455  3.64408671  3.43101322  0.        ]"
568,568,5.0399999999999805,-246.76666666666665,-283.2286971830987,873.8999999999996,-2.3333413890210832,-5.214771011474757,56.94205617028503,-1.342853179754273,-2.962152049488386,9.432405199661321,"[-2.28344087 -5.0997881  56.57135657  2.44638149  2.46545621  0.
 -2.30687991 -5.15597962 56.75536871  3.02323862  3.04160348  0.
 -2.33334139 -5.21477101 56.94205617  3.60014883  3.61775816  0.        ]"
569,569,5.0399999999999805,-246.13333333333335,-283.16350322202703,873.8999999999996,-2.274008591030202,-7.884237013159621,56.304145100600046,-1.316704558131717,-6.66666688333213,8.77912722530084,"[-2.22463003 -7.62308678 55.958543    2.28406221  2.48730606  0.
 -2.24797255 -7.75190441 56.13033475  2.86171544  3.0643401   0.
 -2.27400859 -7.88423701 56.3041451   3.43943049  3.64139643  0.        ]"
570,570,5.0399999999999805,-247.2,-283.10040935672527,873.8999999999996,-2.0641613965234074,4.598148782074445,57.370179033151075,-1.306542245302848,-0.20284564339149125,9.377599558566049,"[-2.01932434  4.60019947 57.00048605  2.22617198  2.25190498  0.
 -2.03929718  4.60093273 57.18440655  2.80352987  2.82880092  0.
 -2.0641614   4.59814878 57.37017903  3.38090049  3.40577299  0.        ]"
571,571,5.0399999999999805,-246.83333333333331,-283.0368943374199,873.8999999999996,-2.321740202131702,7.650080192379943,57.030624514620925,-1.3463149687568525,2.7246210799776605,9.257191188237751,"[-2.27446391  7.53681308 56.66699694  2.35793768  2.31465424  0.
 -2.29584763  7.59484546 56.84751429  2.93444096  2.89167763  0.
 -2.3217402   7.65008019 57.03062451  3.51098934  3.46865725  0.        ]"
572,572,5.0399999999999805,-246.59999999999997,-282.9731934731936,873.8999999999996,-2.189816252442069,9.073596831847926,56.76521408867756,-1.3265941133984287,3.9997251276028902,9.067807529208057,"[-2.14414266  8.91134945 56.40920029  2.48333596  2.25986729  0.
 -2.16453171  8.99338242 56.58587031  3.06108758  2.83565502  0.
 -2.18981625  9.07359683 56.76521409  3.63882596  3.41150725  0.        ]"
573,573,5.0399999999999805,-246.7,-282.9098894706226,873.8999999999996,-2.476947746944392,1.897528709051652,56.913163769233265,-1.366214406928196,-0.719752140955747,9.411426095132269,"[-2.4265187   1.92239969 56.54346653  2.42090721  2.44895049  0.
 -2.45008829  1.91135174 56.72693258  2.99761327  3.02584918  0.
 -2.47694775  1.89752871 56.91316377  3.57433746  3.60276121  0.        ]"
574,574,5.0399999999999805,-246.46666666666664,-282.8463995354241,873.8999999999996,-2.330761883831957,10.44705897744219,56.642599397604904,-1.343925533871708,2.202284416382185,9.23185230490094,"[-2.28259618 10.35421708 56.28018352  2.34191849  2.37686106  0.
 -2.30466136 10.40218031 56.4600331   2.91836256  2.95473478  0.
 -2.33076188 10.44705898 56.6425994   3.49479819  3.53259527  0.        ]"
575,575,5.0399999999999805,-246.2,-282.78266666666684,873.8999999999996,-2.214726914010783,12.27267767557401,56.40483047762541,-1.3198398391099897,1.6438289665502803,9.204376268314327,"[-2.16727967 12.2021157  56.04346839  2.34389653  2.39113029  0.
 -2.18905114 12.23896031 56.22279797  2.92057586  2.96760901  0.
 -2.21472691 12.27267768 56.40483048  3.49729064  3.54413918  0.        ]"
576,576,5.0399999999999805,-246.76666666666665,-282.7201388888891,873.8999999999996,-2.3215922591290084,7.850942933649487,56.935845045549144,-1.3453574783815674,1.2472734211155563,9.348083696736994,"[-2.27386684  7.79668111 56.56847039  2.36638576  2.34018419  0.
 -2.29560306  7.82524982 56.75087699  2.94409506  2.9168236   0.
 -2.32159226  7.85094293 56.93584505  3.52180787  3.49353818  0.        ]"
577,577,5.0399999999999805,-246.39999999999998,-282.65719237435025,873.8999999999996,-2.3467875473795767,-1.6242211602395533,56.560737969229265,-1.3469363285523734,-3.8894268709284776,9.079261318674344,"[-2.29852606 -1.47499564 56.20267861  2.22462879  2.34964594  0.
 -2.32068995 -1.54771969 56.38082836  2.80113958  2.92617472  0.
 -2.34678755 -1.62422116 56.56073797  3.3776888   3.50273188  0.        ]"
578,578,5.0399999999999805,-246.8,-282.5951557093427,873.8999999999996,-2.393529707836514,-0.7890866110494796,56.9887573894574,-1.3287168999949082,-2.5180795413477126,9.439039664383396,"[-2.34244836 -0.69070541 56.61845007  2.53290641  2.57547476  0.
 -2.36690287 -0.73882913 56.80204889  3.11030274  3.15230876  0.
 -2.39352971 -0.78908661 56.98875739  3.68773311  3.72918524  0.        ]"
579,579,5.0399999999999805,-246.96666666666667,-282.53362118595294,873.8999999999996,-2.2622529955223443,5.739607667160804,57.146420184453724,-1.3264432386408087,-0.6834365991569131,9.368738395541536,"[-2.21374548  5.7618862  56.77809659  2.33892215  2.43061507  0.
 -2.2362646   5.7523848  56.9609906   2.91476486  3.00753795  0.
 -2.262253    5.73960767 57.14642018  3.49059936  3.58445431  0.        ]"
580,580,5.0399999999999805,-243.7,-282.46666666666687,873.8999999999996,-2.078463246135445,28.222585886690425,53.827800139687895,-1.2677274613953025,11.427870639547743,7.113670710220205,"[-2.03644785 27.7666535  53.5504579   2.58898077  2.19375779  0.
 -2.05468819 27.99469351 53.68763582  3.16647298  2.77021295  0.
 -2.07846325 28.22258589 53.82780014  3.74394643  3.34663674  0.        ]"
581,581,5.0399999999999805,-247.0,-282.40562248996,873.8999999999996,-2.2460047903016895,7.191893966211183,57.20865644929759,-1.33143398941766,0.6756820986159489,9.407595919279759,"[-2.19804861  7.16040513 56.83896357  2.37043058  2.3874867   0.
 -2.22009757  7.17763218 57.02249412  2.94740541  2.96396692  0.
 -2.24600479  7.19189397 57.20865645  3.52441603  3.54047945  0.        ]"
582,582,5.0399999999999805,-247.03333333333333,-282.34484536082493,873.8999999999996,-2.2478737954678945,2.8653413729707267,57.218542560002376,-1.3372796935390485,1.5282312990082765,9.286283851159117,"[-2.20227068  2.80032979 56.85304552  2.37611059  2.22047531  0.
 -2.22251986  2.8340903  57.03469928  2.95250057  2.79571593  0.
 -2.2478738   2.86534137 57.21854256  3.52889864  3.37099501  0.        ]"
583,583,5.0399999999999805,-246.53333333333336,-282.2834190966268,873.8999999999996,-2.518766337295965,-5.297563056293634,56.72454691528444,-1.3530182027337618,-3.4942333119682725,9.383946201033837,"[-2.4669963  -5.16066313 56.35615755  2.4927845   2.55513433  0.
 -2.49173744 -5.22793255 56.53889782  3.06920687  3.13194004  0.
 -2.51876634 -5.29756306 56.72454692  3.6456059   3.70872357  0.        ]"
584,584,5.0399999999999805,-245.7,-282.22077625570796,873.8999999999996,-2.3678804352340626,15.76095913306355,55.894336138265594,-1.3401531664210853,5.443307521280653,8.80372576008155,"[-2.32044076 15.54029218 55.54962182  2.43302139  2.34751469  0.
 -2.34199404 15.65173537 55.72044677  3.00889936  2.92438159  0.
 -2.36788044 15.76095913 55.89433614  3.58482     3.5011671   0.        ]"
585,585,5.0399999999999805,-246.7,-282.16005698005716,873.8999999999996,-2.260111444237931,-5.719908786087688,56.884960737298,-1.3185367254087395,-4.892368092649654,9.12042130018204,"[-2.21095584 -5.52939754 56.52599496  2.32141575  2.47484346  0.
 -2.23409247 -5.62297281 56.7043714   2.89781917  3.05121845  0.
 -2.26011144 -5.71990879 56.88496074  3.47429685  3.6275135   0.        ]"
586,586,5.0399999999999805,-246.63333333333333,-282.0994311717863,873.8999999999996,-2.2412563539375663,-1.9865283264514941,56.83040282398359,-1.32507253608098,-3.84149353835831,9.137855689378867,"[-2.19309997 -1.83884446 56.47034955  2.26144882  2.39936213  0.
 -2.21540419 -1.91085743 56.64938901  2.83756483  2.97574152  0.
 -2.24125635 -1.98652833 56.83040282  3.4137357   3.55211142  0.        ]"
587,587,5.0399999999999805,-245.13333333333333,-282.03645655877364,873.8999999999996,-2.459583813591668,-13.624381511065454,55.26097308657697,-1.306341338148775,-9.732959103711725,7.878372254681547,"[ -2.40877197 -13.24114617  54.95068808   2.20604593   2.59364919
   0.          -2.43333189 -13.43088538  55.10503807   2.78158599
   3.17153738   0.          -2.45958381 -13.62438151  55.26097309
   3.35709193   3.74933987   0.        ]"
588,588,5.0399999999999805,-246.3,-281.975680272109,873.8999999999996,-2.653643275118272,-6.983282382523846,56.49666177774038,-1.3859895269955813,-4.108061185730505,9.313750412066412,"[-2.60114274 -6.82290562 56.13073217  2.41565622  2.51747478  0.
 -2.6261024  -6.90167446 56.3123668   2.99408416  3.09570759  0.
 -2.65364328 -6.98328238 56.49666178  3.57256757  3.67387844  0.        ]"
589,589,5.0399999999999805,-246.83333333333331,-281.91601584606695,873.8999999999996,-2.2474655378295254,0.42091212952669504,57.02724594413406,-1.2968884107023082,-4.087949516531362,9.040235155887382,"[-2.19762966  0.578491   56.6717319   2.2885928   2.57722081  0.
 -2.2214622   0.5015897  56.84830766  2.86406874  3.15572988  0.
 -2.24746554  0.42091213 57.02724594  3.43956454  3.73427005  0.        ]"
590,590,5.0399999999999805,-246.8,-281.8564971751414,873.8999999999996,-2.3020830864339077,-0.0304384535619525,56.95779149505246,-1.3017625950926643,-4.364110553649809,9.06554851091645,"[-2.25198692e+00  1.39181482e-01  5.66015958e+01  2.35393579e+00
  2.57947929e+00  0.00000000e+00 -2.27597770e+00  5.60332795e-02
  5.67784182e+01  2.93054254e+00  3.15680846e+00  0.00000000e+00
 -2.30208309e+00 -3.04384536e-02  5.69577915e+01  3.50719280e+00
  3.73410819e+00  0.00000000e+00]"
591,591,5.0399999999999805,-247.0,-281.7975183305134,873.8999999999996,-2.309245103589591,1.2034787168959356,57.18147696880012,-1.342841775176371,-0.8351989852535653,9.447725024943004,"[-2.26047109  1.232561   56.81004986  2.3862383   2.40320652  0.
 -2.28303412  1.2194813  56.99447436  2.96337581  2.98051632  0.
 -2.3092451   1.20347872 57.18147697  3.54049476  3.5578338   0.        ]"
592,592,5.0399999999999805,-246.3,-281.73755630630643,873.8999999999996,-2.2011800955934198,14.301926296634216,56.49308286183426,-1.3129431715749684,4.037059581773124,9.12738475799736,"[-2.15371613 14.13743773 56.1354247   2.45368496  2.41134386  0.
 -2.17555608 14.22084163 56.31267986  3.03043993  2.98868242  0.
 -2.2011801  14.3019263  56.49308286  3.60714186  3.56601458  0.        ]"
593,593,5.0399999999999805,-247.40000000000003,-281.67965148960104,873.8999999999996,-2.111865439373753,2.8278468298231574,57.60360274441571,-1.29113169249765,-2.000440219552589,9.409448721585434,"[-2.06356421  2.90267516 57.23365994  2.33842755  2.50180303  0.
 -2.0862889   2.86695969 57.41734654  2.91544213  3.07957041  0.
 -2.11186544  2.82784683 57.60360274  3.49246416  3.65729382  0.        ]"
594,594,5.0399999999999805,-246.3,-281.6200897867566,873.8999999999996,-2.2526693413386356,12.766054926557889,56.45607621790869,-1.3279317773052028,3.4461869829169576,9.138880925384647,"[-2.20525045 12.62417445 56.09768098  2.38201798  2.37293295  0.
 -2.22691054 12.69649177 56.27542844  2.95855576  2.9506335   0.
 -2.25266934 12.76605493 56.45607622  3.53508814  3.52835828  0.        ]"
595,595,5.0399999999999805,-243.56666666666666,-281.5561344537816,873.8999999999996,-1.86891235342325,30.231104910225863,53.725830703963005,-1.252305953510111,8.326520162536672,8.066225209330955,"[-1.8260248  29.89504992 53.41109657  2.37699882  2.29689075  0.
 -1.84505434 30.06417899 53.5668819   2.95358593  2.8738209   0.
 -1.86891235 30.23110491 53.7258307   3.53017276  3.45077095  0.        ]"
596,596,5.0399999999999805,-246.7,-281.4976510067116,873.8999999999996,-2.0473653837518397,14.945721566271173,56.881549176854826,-1.2852547027966912,4.200842714399437,9.19967921247764,"[-2.0005271  14.77554187 56.52109241  2.51560086  2.43864407  0.
 -2.02217401 14.86160161 56.69967635  3.09253165  3.01640875  0.
 -2.04736538 14.94572157 56.88154918  3.66947317  3.5941807   0.        ]"
597,597,5.0399999999999805,-246.16666666666666,-281.43847012842,873.8999999999996,-2.078849409471534,17.098395059692272,56.349696155061295,-1.2916541590908832,5.765706663830512,8.789785550640522,"[-2.03602572 16.86462175 56.00462966  2.37601186  2.17981994  0.
 -2.05464264 16.98255975 56.17595411  2.95280944  2.75603141  0.
 -2.07884941 17.09839506 56.34969616  3.5296117   3.33225071  0.        ]"
598,598,5.0399999999999805,-246.83333333333331,-281.3806020066891,873.8999999999996,-2.2766187791951054,6.272249111021937,57.03189224507615,-1.3385285617588085,-0.20280399312070602,9.30762902958165,"[-2.23008876  6.27416966 56.66509919  2.22368032  2.27954907  0.
 -2.25100861  6.27501327 56.84753892  2.80066332  2.85595865  0.
 -2.27661878  6.27224911 57.03189225  3.37763874  3.43234462  0.        ]"
599,599,5.0399999999999805,-244.83333333333337,-281.31958820256,873.8999999999996,-2.2017661407507383,23.533274786420368,54.9824305530827,-1.3007869585590657,7.990925205562212,8.317425556423686,"[-2.15586488 23.21234249 54.65758855  2.50943236  2.35315033  0.
 -2.1766498  23.37354265 54.81832366  3.08614791  2.93007989  0.
 -2.20176614 23.53327479 54.98243055  3.66283002  3.5069944   0.        ]"
600,600,5.0399999999999805,-243.76666666666665,-281.2570000000002,873.8999999999996,-2.3474987816718915,-18.902534166619837,53.89714808670137,-1.2610133875591363,-12.709852022607054,6.739130546759307,"[ -2.29803655 -18.39994644  53.63198342   2.16024016   2.61094962
   0.          -2.32209337 -18.64945857  53.76393857   2.7362801
   3.18781943   0.          -2.34749878 -18.90253417  53.89714809
   3.31237351   3.76463428   0.        ]"
601,601,5.0399999999999805,-246.43333333333334,-281.1990571270107,873.8999999999996,-2.5350660483794787,-8.893991273682362,56.62297193521161,-1.383561307928745,-3.7458310955823624,9.352902983513797,"[-2.48430182 -8.74747403 56.25522424  2.44976593  2.41274067  0.
 -2.50799984 -8.81949158 56.43783689  3.0267147   2.98793928  0.
 -2.53506605 -8.89399127 56.62297194  3.60361504  3.56312033  0.        ]"
602,602,5.0399999999999805,-245.7,-281.1400885935771,873.8999999999996,-2.3273291513629837,-11.82983906246663,55.89964751853814,-1.3326728010183728,-6.24322033738799,9.012088167243487,"[ -2.2775634  -11.58429264  55.54524215   2.37810898   2.47074485
   0.          -2.3010436  -11.7056105   55.72128673   2.95488458
   3.04724362   0.          -2.32732915 -11.82983906  55.89964752
   3.53166785   3.62372144   0.        ]"
603,603,5.0399999999999805,-246.43333333333334,-281.082531785517,873.8999999999996,-2.191236811940289,12.088657827333236,56.61921864648151,-1.313628831933502,3.284018151890921,9.222543708954937,"[-2.1437979  11.95515601 56.25755021  2.5199925   2.40254538  0.
 -2.16562672 12.02286002 56.43683489  3.09721876  2.97862945  0.
 -2.19123681 12.08865783 56.61921865  3.67440719  3.55466468  0.        ]"
604,604,5.0399999999999805,-247.13333333333333,-281.0263245033114,873.8999999999996,-2.255910647974559,2.340501238170099,57.32695929268895,-1.3321527478757638,0.15826317398644488,9.53513183810534,"[-2.20707372  2.33164687 56.95256474  2.51312007  2.43400804  0.
 -2.22978975  2.3371366  57.13828046  3.09113722  3.01148804  0.
 -2.25591065  2.34050124 57.32695929  3.6691983   3.58893512  0.        ]"
605,605,5.0399999999999805,-246.56666666666666,-280.96936639118474,873.8999999999996,-2.3000338073235187,-0.2807024544846796,56.72955638015735,-1.3165248137036756,-4.74066599125348,8.878122556962987,"[-2.25050779 -0.09735462 56.38005389  2.25113864  2.50743444  0.
 -2.27392667 -0.1870908  56.55376989  2.8272217   3.08414729  0.
 -2.30003381 -0.28070245 56.72955638  3.40330603  3.66082415  0.        ]"
606,606,5.0399999999999805,-247.10000000000002,-280.9134763476349,873.8999999999996,-2.0544460023868294,9.202981429094576,57.281504309734885,-1.2926501810309323,1.0371451463062997,9.397339072857692,"[-2.00727696  9.15723868 56.91253094  2.39143816  2.43645885  0.
 -2.02911521  9.1815703  57.09559894  2.968275    3.01361889  0.
 -2.054446    9.20298143 57.28150431  3.54509956  3.59079187  0.        ]"
607,607,5.0399999999999805,-244.56666666666666,-280.8535969247668,873.8999999999996,-2.5236703232934468,-18.104200745341515,54.71971610014061,-1.3159932814003896,-10.113357627185403,8.050998640601897,"[ -2.47213098 -17.70312646  54.40401742   2.37823642   2.61278895
   0.          -2.49714734 -17.90235847  54.56069619   2.95430203
   3.18905839   0.          -2.52367032 -18.10420075  54.7197161
   3.53039587   3.7653252    0.        ]"
608,608,5.0399999999999805,-247.10000000000002,-280.7980811403511,873.8999999999996,-2.2804428585249386,5.426247236548306,57.30822788640559,-1.337361858797192,1.7367912014289921,9.457321427628422,"[-2.23173186  5.35501339 56.93706319  2.55828266  2.41666774  0.
 -2.25429218  5.3915058  57.12110988  3.1365966   2.99318033  0.
 -2.28044286  5.42624724 57.30822789  3.71497735  3.56973928  0.        ]"
609,609,5.0399999999999805,-246.33333333333337,-280.74148877942,873.8999999999996,-2.2912507804018607,-7.748334653979647,56.5140117315515,-1.2774034015153934,-6.6125608384651935,8.895502341950031,"[-2.24071797 -7.48707869 56.16505798  2.44611218  2.65755602  0.
 -2.26530607 -7.61642134 56.33815173  3.02360198  3.23453337  0.
 -2.29125078 -7.74833465 56.51401173  3.6010757   3.81149181  0.        ]"
610,610,5.0399999999999805,-246.39999999999998,-280.6851912568308,873.8999999999996,-2.2621180862013817,13.061839391503684,56.5559973920487,-1.3276368653640762,3.9293147449968,9.113419845671627,"[-2.214646   12.90194186 56.19869969  2.46895092  2.37404998  0.
 -2.23635408 12.98296579 56.37583274  3.04566265  2.95021939  0.
 -2.26211809 13.06183939 56.55599739  3.62241587  3.52639236  0.        ]"
611,611,5.0399999999999805,-246.1,-280.62858701582127,873.8999999999996,-2.3915740842639144,-6.453133178759915,56.29891705986469,-1.3035248515490718,-6.12246156495349,8.925626108588537,"[-2.34050004 -6.21169546 55.94869857  2.43733249  2.62823058  0.
 -2.36523137 -6.33108458 56.12243814  3.01442744  3.20514952  0.
 -2.39157408 -6.45313318 56.29891706  3.59149729  3.78199694  0.        ]"
